customer;state;customer lifetime value;gender;income;monthly premium auto;policy type;total claim amount;vehicle class
DK81475;Nevada;4619.44992;M;95301;114;Personal Auto;547.2;SUV
DK93464;Nevada;8571.48071;F;56202;107;Personal Auto;513.511091;Two-Door Car
XS76166;Oregon;3245.47998;F;35592;82;Personal Auto;496.805418;Two-Door Car
QQ69088;Washington;5577.66945;M;11097;73;Corporate Auto;350.4;Two-Door Car
ED59130;Arizona;16705.1031;M;74900;208;Personal Auto;998.4;Luxury SUV
SC90717;California;31864.858;M;23576;89;Personal Auto;383.508096;Four-Door Car
PP36346;Nevada;3708.81142;F;23393;95;Corporate Auto;456;Four-Door Car
YD28431;California;6991.61417;F;66346;87;Personal Auto;78.179743;Four-Door Car
MY56715;Oregon;3380.71238;M;58109;86;Corporate Auto;412.8;Two-Door Car
NF60680;Arizona;20096.8933;F;92766;71;Personal Auto;379.029102;Two-Door Car
BD70337;California;24706.9201;M;26307;73;Personal Auto;313.192439;Four-Door Car
EV57176;California;5605.38041;F;21171;72;Corporate Auto;345.6;Four-Door Car
CQ76876;California;13749.3708;F;82753;114;Personal Auto;264.666921;Four-Door Car
BH43020;California;3369.7121;M;39754;85;Personal Auto;62.282034;Four-Door Car
KC79907;Arizona;7441.00484;F;91915;186;Personal Auto;93.56694;Luxury Car
XW34862;Nevada;11981.9848;F;21514;62;Special Auto;257.248789;Two-Door Car
RI76930;California;4163.0408;F;43276;104;Personal Auto;499.2;SUV
XZ40716;California;8054.98203;F;75531;102;Personal Auto;489.6;Four-Door Car
ZC75052;California;22658.5365;M;23665;67;Personal Auto;404.817249;Four-Door Car
HJ89045;California;10288.9249;F;96337;127;Personal Auto;609.6;SUV
DJ34695;California;21920.8133;M;60180;183;Corporate Auto;988.533256;Luxury Car
OX62816;Washington;5167.35713;M;30376;66;Personal Auto;316.8;Four-Door Car
WM36886;California;5757.44225;M;88997;72;Corporate Auto;174.041566;Four-Door Car
BE92692;Oregon;2487.77702;M;69236;63;Personal Auto;110.868874;Four-Door Car
JV79596;Oregon;14594.4523;F;27627;63;Special Auto;453.6;Two-Door Car
KA49711;Nevada;5320.34309;M;77524;68;Corporate Auto;64.799325;Four-Door Car
YI68606;Oregon;2442.20092;F;75449;61;Corporate Auto;130.775164;Two-Door Car
AU11344;Oregon;5142.3898;F;35666;131;Personal Auto;312.110029;SUV
BG42047;Nevada;2511.94404;M;17658;65;Personal Auto;312;Four-Door Car
VE85103;Nevada;2449.12845;M;20567;72;Personal Auto;345.6;Four-Door Car
LN99977;California;4061.99737;F;30061;104;Special Auto;499.2;Sports Car
YP32443;Oregon;4372.19453;M;20354;116;Personal Auto;556.8;SUV
MQ46375;Oregon;15320.2187;M;36637;192;Corporate Auto;921.6;Luxury Car
JX50349;Oregon;2472.4692;F;63860;62;Personal Auto;208.598246;Four-Door Car
DU66880;Arizona;13583.624;M;58544;114;Personal Auto;769.788818;Four-Door Car
QH87479;Oregon;27528.3113;F;54586;76;Personal Auto;122.590766;Two-Door Car
MF87270;California;2952.58133;F;57248;74;Personal Auto;355.2;Four-Door Car
TD43065;California;8209.92467;M;66037;69;Personal Auto;69.004181;Four-Door Car
DU39756;Nevada;4170.68734;F;29462;107;Corporate Auto;513.6;SUV
GY65868;California;20600.2395;M;64541;86;Personal Auto;256.279637;Four-Door Car
NG15645;California;2858.08741;F;27382;71;Personal Auto;134.104322;Four-Door Car
HH69970;California;6282.08243;F;32311;79;Corporate Auto;207.289724;Four-Door Car
YJ57293;California;2776.8422;M;23830;76;Corporate Auto;364.8;Two-Door Car
BV22194;Arizona;14194.1544;F;88178;70;Personal Auto;336;Two-Door Car
UH22701;Oregon;9726.551;F;72236;80;Personal Auto;518.064733;Four-Door Car
TC18240;Oregon;5020.47398;M;67890;63;Personal Auto;174.08854;Four-Door Car
GE58317;Arizona;4834.71049;F;38713;66;Personal Auto;316.8;Four-Door Car
GW42895;Oregon;17625.5376;F;77803;63;Personal Auto;217.554695;Four-Door Car
FH77504;California;11009.1304;F;51643;283;Personal Auto;1358.4;Luxury Car
XK87182;Oregon;4502.207;F;46402;113;Personal Auto;476.385575;Four-Door Car
HB17438;Washington;10570.788;M;92044;132;Personal Auto;617.288574;SUV
DH18269;Arizona;10614.6445;M;16040;96;Personal Auto;611.476898;Two-Door Car
IK64989;Washington;4458.11336;M;17622;65;Personal Auto;312;Four-Door Car
VO29645;Oregon;5169.4993;M;12430;73;Personal Auto;350.4;Four-Door Car
GP83239;California;7840.16577;M;58414;210;Personal Auto;1008;Luxury SUV
GQ21970;Nevada;24108.3005;F;17257;70;Personal Auto;551.132139;Four-Door Car
HP40365;Oregon;5638.04634;F;70492;70;Personal Auto;328.362698;Two-Door Car
UX87150;California;7680.14785;M;68229;96;Corporate Auto;460.8;Four-Door Car
OZ30867;Oregon;8409.06768;F;33397;106;Personal Auto;508.8;SUV
LC60153;California;12341.8338;M;72503;106;Personal Auto;295.821353;SUV
OX87524;California;2611.12802;F;90349;64;Personal Auto;435.7186;Four-Door Car
DB79306;California;4416.34586;M;25480;117;Personal Auto;486.545439;SUV
EM77767;Oregon;10932.2149;F;72462;68;Personal Auto;272.737308;Two-Door Car
PH78214;Oregon;5427.17451;F;27677;72;Personal Auto;345.6;Four-Door Car
LY17996;California;6190.31683;M;25743;79;Personal Auto;596.2476;Two-Door Car
XV76553;Oregon;4523.75238;M;74935;112;Corporate Auto;192.859737;SUV
QC30094;Oregon;6903.94653;F;15921;92;Corporate Auto;571.549745;Four-Door Car
KH92987;Arizona;21740.0291;F;30095;136;Personal Auto;652.8;SUV
OB32671;Oregon;37939.4881;F;20587;106;Personal Auto;363.77598;SUV
YY46839;Washington;8482.45677;F;29628;106;Corporate Auto;763.2;Two-Door Car
HY36253;California;8490.28498;M;28677;78;Personal Auto;131.515739;Four-Door Car
KA62728;California;8886.61068;M;87094;113;Personal Auto;64.894362;Four-Door Car
DJ87316;Oregon;10209.933;M;43736;128;Personal Auto;614.4;SUV
XC85830;Oregon;4118.58855;F;69379;103;Corporate Auto;494.4;Two-Door Car
VK85405;California;7409.58637;F;80415;62;Corporate Auto;281.372658;Two-Door Car
ZP27971;California;3803.7985;M;26050;97;Personal Auto;465.6;Four-Door Car
QC95625;California;12157.3299;M;57449;103;Personal Auto;494.4;Four-Door Car
DN34058;Washington;28119.2872;F;68211;99;Corporate Auto;475.2;Four-Door Car
VS80344;Arizona;8219.35875;F;28445;103;Special Auto;427.762841;Two-Door Car
SJ24275;Nevada;4803.24;F;37313;62;Personal Auto;246.57631;Four-Door Car
BP35803;California;3425.7311;F;29194;89;Personal Auto;424.466821;Four-Door Car
CL73599;Arizona;8609.15821;F;79090;107;Personal Auto;289.040734;SUV
ZR22245;Washington;4605.03664;F;22571;63;Personal Auto;302.4;Four-Door Car
FF53048;Arizona;3465.5269;F;48744;86;Personal Auto;412.8;Two-Door Car
DD94148;California;5792.43958;M;29530;74;Personal Auto;222.478994;Two-Door Car
FM52759;Nevada;5548.03189;M;67798;69;Personal Auto;331.2;Four-Door Car
OI39918;California;3443.30112;M;16208;93;Personal Auto;446.4;Two-Door Car
PC72443;Oregon;4529.07249;F;94757;112;Personal Auto;5.453269;Four-Door Car
OQ15169;Washington;5597.1249;F;37995;139;Corporate Auto;667.2;SUV
ZO89996;Oregon;2616.6139;M;72302;66;Personal Auto;316.8;Two-Door Car
OP70207;Oregon;10506.8841;M;37934;137;Personal Auto;385.440163;Sports Car
ID39569;Washington;10758.6556;M;19382;94;Personal Auto;676.8;Four-Door Car
RJ80405;Arizona;5498.6613;M;33191;70;Personal Auto;443.53718;Four-Door Car
NT21324;Arizona;2791.88025;M;72389;70;Personal Auto;206.158416;Four-Door Car
IY98928;Arizona;5176.15729;F;91475;64;Personal Auto;73.295606;Four-Door Car
FE62142;Oregon;4267.07689;F;43682;107;Corporate Auto;148.003496;SUV
ZH55575;California;5217.51328;F;39854;66;Corporate Auto;261.930545;Two-Door Car
WI86229;Oregon;7807.21613;M;52162;99;Personal Auto;251.152889;Two-Door Car
DN71979;Arizona;7772.57927;M;74755;195;Personal Auto;1404;Luxury Car
IC22580;California;11533.967;M;85339;95;Personal Auto;392.7457;Four-Door Car
MX93069;Oregon;5073.28212;M;57709;125;Personal Auto;600;SUV
TG37225;California;4636.5464;M;26802;66;Personal Auto;316.8;Two-Door Car
KX99703;Oregon;6273.91187;F;18577;86;Personal Auto;412.8;Four-Door Car
YP92773;Washington;4723.82158;F;21546;119;Corporate Auto;625.395925;Two-Door Car
CF26052;Arizona;8436.3507;F;49182;70;Personal Auto;165.410515;Two-Door Car
PR37714;California;7153.20842;F;32238;91;Personal Auto;439.781453;Four-Door Car
BK47926;California;6375.07923;M;98118;83;Personal Auto;398.4;Four-Door Car
BY62906;Arizona;27990.3576;M;22971;101;Personal Auto;562.021558;SUV
UY95661;California;4971.72789;M;49161;63;Personal Auto;171.746945;Two-Door Car
OS84395;Nevada;7611.94928;M;90252;95;Corporate Auto;122.924197;Four-Door Car
JS53793;Arizona;2422.19455;F;25036;61;Corporate Auto;292.8;Four-Door Car
BV25135;California;4647.42358;M;28314;121;Personal Auto;580.8;SUV
AF17671;Washington;7765.22816;F;56337;97;Personal Auto;465.6;Four-Door Car
AY30324;Oregon;6189.44399;F;99074;77;Special Auto;208.38907;Two-Door Car
XE17270;California;3520.69654;M;31708;94;Personal Auto;451.2;Two-Door Car
AT84725;Washington;4650.06376;M;28215;65;Personal Auto;468;Two-Door Car
YB79192;California;10193.7742;F;21119;128;Personal Auto;614.4;SUV
RL65736;Oregon;6274.4477;F;13662;85;Personal Auto;408;Four-Door Car
NX37589;Washington;2666.97668;F;79251;67;Personal Auto;321.6;Four-Door Car
BX88206;Nevada;18572.0102;F;51294;116;Corporate Auto;113.237624;SUV
WK52692;Oregon;4627.09072;F;29124;129;Personal Auto;619.2;SUV
XR99310;California;3163.28313;M;97266;79;Special Auto;546.052144;Two-Door Car
GU84478;Oregon;4908.12442;M;48207;63;Personal Auto;164.974886;Four-Door Car
QN67807;Arizona;5387.4097;M;97316;67;Personal Auto;309.076476;Two-Door Car
AU77281;Oregon;2472.4692;F;63860;62;Personal Auto;208.598246;Four-Door Car
DN46994;California;5403.58635;F;72633;67;Personal Auto;155.761761;Four-Door Car
OW97322;Oregon;31410.9282;M;28013;266;Personal Auto;1276.8;Luxury Car
ZC97171;Arizona;7627.43153;F;60479;96;Personal Auto;85.155359;Four-Door Car
BS95225;California;2617.70404;M;14151;72;Personal Auto;345.6;Four-Door Car
AE93522;Washington;7212.14386;M;75891;61;Corporate Auto;61.285525;Two-Door Car
FB95495;California;5677.64208;M;53078;73;Personal Auto;764.221884;Four-Door Car
PE59735;Oregon;22952.0677;F;20031;86;Personal Auto;109.69048;Four-Door Car
WR73970;Arizona;2960.56704;M;92070;74;Corporate Auto;368.669336;Four-Door Car
JD15492;Oregon;2446.68153;F;44509;61;Personal Auto;226.731454;Four-Door Car
GP85044;Arizona;4533.73364;M;91967;113;Special Auto;156.736745;SUV
VB42222;Nevada;14316.8456;F;97379;119;Personal Auto;354.764801;Four-Door Car
ZR79373;Arizona;10179.717;F;14290;271;Personal Auto;1300.8;Luxury SUV
WX52894;Nevada;25002.0188;M;21927;71;Personal Auto;128.624785;Four-Door Car
EO51920;Oregon;19955.2571;F;69096;99;Corporate Auto;64.669515;Four-Door Car
EI10204;Oregon;15114.4024;F;28513;100;Personal Auto;480;SUV
GY23881;Oregon;4782.34987;M;81687;61;Personal Auto;292.8;Four-Door Car
FL59259;Nevada;6317.37355;F;13792;87;Personal Auto;620.19254;Four-Door Car
RN45606;Nevada;16224.5418;F;32184;136;Personal Auto;266.146673;SUV
OJ64812;Washington;9585.50125;M;26432;88;Personal Auto;422.4;Four-Door Car
AK11669;Arizona;10130.9344;F;59232;85;Corporate Auto;408;Two-Door Car
JE99638;Arizona;7699.6321;M;23577;68;Personal Auto;91.815153;Four-Door Car
AS55478;Oregon;3874.8685;M;26670;98;Corporate Auto;541.229321;Four-Door Car
OB52091;Washington;8112.32384;M;87403;68;Personal Auto;456.290338;Four-Door Car
AM28777;Oregon;2707.42953;F;51455;67;Personal Auto;11.046789;Four-Door Car
AQ70385;Oregon;5686.961;M;30242;72;Personal Auto;48.288036;Four-Door Car
FL22732;Oregon;7381.623;M;64311;62;Personal Auto;157.174836;Four-Door Car
MM70762;Arizona;9075.76821;M;37722;116;Personal Auto;158.077504;Sports Car
JT46803;Oregon;2756.54333;F;42336;69;Personal Auto;25.605349;Four-Door Car
VO25938;Oregon;8382.47839;M;25998;71;Personal Auto;791.878042;Four-Door Car
FP31685;Oregon;7868.098;F;24887;68;Personal Auto;326.4;Four-Door Car
BX88330;Washington;7615.36966;F;90918;64;Personal Auto;163.411884;Four-Door Car
QQ86648;Oregon;5658.53124;M;78834;72;Personal Auto;345.6;Two-Door Car
BE69929;Arizona;4820.70458;F;27872;61;Personal Auto;186.857059;Two-Door Car
BM31989;Arizona;8754.1604;M;24012;112;Personal Auto;82.211282;Four-Door Car
HW27766;Arizona;7259.32898;M;16367;94;Personal Auto;515.569363;Four-Door Car
BC90645;California;2675.02949;F;55479;68;Personal Auto;117.964245;Four-Door Car
GC36679;Oregon;3305.12987;M;40778;86;Personal Auto;412.8;Four-Door Car
CP76842;Nevada;3352.8705;F;95438;83;Corporate Auto;99.223092;Two-Door Car
IH20118;Oregon;5169.4993;M;12430;73;Personal Auto;350.4;Four-Door Car
DA20472;California;8564.76822;M;95697;107;Personal Auto;178.006524;Sports Car
ZZ20738;California;9000.43954;F;28108;114;Personal Auto;547.2;Sports Car
AS18084;California;11638.8994;F;25370;102;Personal Auto;489.6;Sports Car
LL73047;California;7892.0881;F;28672;71;Personal Auto;340.8;Four-Door Car
CG15505;California;19160.9899;F;22705;239;Personal Auto;1294.700423;Luxury SUV
ZZ22047;Washington;5548.03189;M;67798;69;Corporate Auto;331.2;Four-Door Car
NG56399;Arizona;8319.529;M;61367;70;Personal Auto;498.533231;Two-Door Car
MD45928;Arizona;13770.9761;F;59207;116;Personal Auto;556.8;Four-Door Car
OV29928;Washington;5225.25377;F;67423;65;Corporate Auto;293.308765;Four-Door Car
OR28030;California;16979.7975;M;35095;73;Corporate Auto;525.6;Two-Door Car
LO48748;Oregon;7485.35646;F;26380;96;Personal Auto;177.36984;Four-Door Car
FX95323;Oregon;2639.64417;M;88731;66;Personal Auto;148.971857;Four-Door Car
AG85127;Oregon;8085.44854;M;61409;68;Special Auto;264.040157;Four-Door Car
FM37864;California;3571.8283;F;74931;89;Personal Auto;230.84972;Two-Door Car
IL23615;Oregon;3350.24428;M;74770;86;Personal Auto;412.8;Four-Door Car
JE32215;California;38887.903;F;44299;107;Personal Auto;180.085807;Two-Door Car
WW22291;California;2849.25246;M;63326;72;Personal Auto;361.564021;Four-Door Car
TG36139;California;4679.97772;F;21720;128;Corporate Auto;837.905079;SUV
XN25550;Oregon;5345.20111;M;55571;135;Personal Auto;904.813121;SUV
NG94966;California;2437.08448;M;34759;61;Personal Auto;302.353842;Four-Door Car
VZ56705;Oregon;8804.5849;M;38638;74;Personal Auto;355.2;Four-Door Car
TQ82322;California;2438.6898;F;80927;62;Personal Auto;211.660971;Two-Door Car
VG68427;Arizona;5608.15572;M;81914;70;Corporate Auto;198.75466;Four-Door Car
GT19025;Oregon;3636.56156;F;25407;98;Personal Auto;284.239719;Four-Door Car
VN44400;California;5692.68446;F;86073;70;Personal Auto;291.587866;Two-Door Car
JF45126;Nevada;4041.24175;M;23818;104;Personal Auto;499.2;SUV
SW94040;Oregon;7756.17422;F;21326;99;Personal Auto;632.765462;Four-Door Car
XI36396;California;3151.1621;M;18486;86;Personal Auto;412.8;Four-Door Car
CL38926;Oregon;7198.41503;M;10458;102;Corporate Auto;489.6;SUV
CU10179;California;5263.92163;F;82528;131;Personal Auto;258.036918;Sports Car
BK57087;California;4347.15985;F;38223;112;Personal Auto;537.6;SUV
LF94282;Nevada;2884.63677;M;63438;72;Personal Auto;36.732923;Two-Door Car
BO46265;Oregon;6906.2019;M;13432;92;Personal Auto;610.567945;Four-Door Car
VJ45879;California;4450.2205;M;26848;114;Personal Auto;100.557495;Two-Door Car
FR12423;Oregon;24127.504;M;14072;71;Personal Auto;511.2;Four-Door Car
IY87065;California;5246.27837;F;28909;66;Corporate Auto;456.702735;Two-Door Car
LR49944;Nevada;2744.7354;F;35159;68;Personal Auto;150.501033;Two-Door Car
LU40443;Oregon;5543.80269;M;64255;70;Personal Auto;193.86537;Four-Door Car
GC52187;Nevada;3650.57623;F;88842;90;Personal Auto;350.75997;Two-Door Car
FH22095;California;2520.81861;M;39377;64;Corporate Auto;307.2;Two-Door Car
KY55245;California;5169.4993;M;12430;73;Personal Auto;350.4;Four-Door Car
ST43920;Arizona;2395.5;F;21986;63;Personal Auto;333.696228;Two-Door Car
GG84614;Oregon;3031.58781;F;27435;76;Personal Auto;455.545318;Two-Door Car
JW94491;California;11790.4961;M;25251;66;Personal Auto;316.8;Four-Door Car
EW51866;Arizona;6755.07627;F;29881;85;Personal Auto;17.92017;Four-Door Car
KU13616;California;11315.2037;F;11885;101;Personal Auto;484.8;Four-Door Car
CB15842;California;8207.70251;M;40420;104;Special Auto;499.2;SUV
RN66968;California;5332.61501;M;74837;66;Personal Auto;376.502488;Four-Door Car
IQ30108;Oregon;3087.43254;M;67591;77;Special Auto;198.080417;Four-Door Car
VB23257;Oregon;4652.59548;M;47590;119;Special Auto;121.327914;SUV
CV13878;California;2489.75129;F;75474;62;Personal Auto;297.6;Two-Door Car
FD14790;Oregon;18196.6382;M;57177;92;Personal Auto;441.6;Four-Door Car
VZ61940;Nevada;2668.73144;F;52344;66;Personal Auto;182.607687;Four-Door Car
PX66705;California;8257.01453;F;20072;70;Personal Auto;487.814322;Four-Door Car
XG66314;California;12465.9241;M;33604;105;Personal Auto;357.618596;SUV
VF21523;Nevada;2883.16541;F;37741;74;Corporate Auto;355.2;Two-Door Car
OM50417;Arizona;29973.4159;F;48471;83;Personal Auto;208.904212;Four-Door Car
SO54368;Oregon;4686.46967;M;58089;118;Personal Auto;566.4;SUV
XZ62430;Arizona;6057.072;M;27681;83;Personal Auto;398.4;Two-Door Car
RZ51338;Arizona;6895.30998;M;28992;74;Personal Auto;355.2;Four-Door Car
NV13794;Nevada;9549.11381;F;55986;119;Personal Auto;388.506303;SUV
JB23570;California;10593.5946;M;94042;132;Corporate Auto;633.6;SUV
WW41496;Nevada;31234.8932;F;70164;88;Personal Auto;375.401079;Two-Door Car
IF32545;Nevada;5096.67322;F;22886;65;Corporate Auto;312;Four-Door Car
HF72557;Washington;3226.79031;M;19948;89;Personal Auto;427.2;Four-Door Car
MD41042;Arizona;5896.53653;F;39293;74;Personal Auto;352.740946;Two-Door Car
UP31333;Washington;13869.927;M;28432;118;Corporate Auto;612.300581;SUV
SG82836;Oregon;6439.77901;M;47412;81;Personal Auto;421.824276;Two-Door Car
MD70513;Washington;12759.2784;M;68351;107;Personal Auto;725.339771;SUV
YX96463;Oregon;5926.98096;F;58733;74;Corporate Auto;355.2;Four-Door Car
LH38387;Nevada;11389.9439;F;58187;95;Personal Auto;76.73348;Two-Door Car
BY59578;California;3497.48307;M;63189;88;Personal Auto;569.124597;Four-Door Car
MZ84108;Arizona;9853.77319;M;44006;130;Personal Auto;494.664784;Sports Car
JG68387;Nevada;8099.4002;F;60932;101;Corporate Auto;484.8;SUV
AQ94108;Oregon;8507.83247;F;56704;71;Corporate Auto;84.715044;Four-Door Car
JQ35849;California;5360.55706;M;24254;68;Personal Auto;326.4;Four-Door Car
EQ90867;Oregon;5431.21362;M;57125;68;Corporate Auto;326.4;Four-Door Car
MW98508;Oregon;2889.08765;F;72075;73;Special Auto;22.569825;Four-Door Car
MM50888;Arizona;3056.21729;F;34317;78;Personal Auto;263.592181;Two-Door Car
QZ19741;Oregon;13815.78;F;96745;179;Personal Auto;859.2;SUV
ET10831;Oregon;5116.72757;M;95427;65;Personal Auto;442.808018;Four-Door Car
BM46418;Nevada;2772.83575;M;30606;71;Personal Auto;253.04739;Two-Door Car
VD78722;Oregon;2647.51974;M;37876;69;Personal Auto;300.056383;Four-Door Car
EG10175;California;7781.8984;F;57474;97;Personal Auto;280.037716;Two-Door Car
WS60888;California;16473.169;M;22828;106;Personal Auto;508.8;SUV
LM58227;Oregon;5285.31417;F;65096;67;Personal Auto;321.6;Four-Door Car
RM87465;Arizona;5780.18219;M;51066;74;Personal Auto;787.993313;Four-Door Car
BY75330;California;26939.5141;M;96866;113;Personal Auto;377.385724;SUV
CF41619;Nevada;2329.45905;M;20934;61;Personal Auto;292.8;Four-Door Car
ZZ54454;Nevada;4589.94059;M;32510;119;Personal Auto;571.2;Two-Door Car
CU84967;California;4428.03158;F;58577;110;Personal Auto;303.872752;SUV
UR56056;Oregon;10881.7703;M;73268;137;Personal Auto;41.139806;SUV
YE67531;Oregon;8382.63011;M;19683;117;Personal Auto;561.6;Sports Car
EW67348;Nevada;4834.71049;F;38713;66;Personal Auto;316.8;Four-Door Car
PD69398;Washington;21710.2753;M;62370;94;Corporate Auto;32.00761;Four-Door Car
YT43943;California;2430.87082;F;28476;62;Personal Auto;297.6;Four-Door Car
ON74557;California;14651.615;M;74915;122;Personal Auto;393.151377;SUV
JL52508;Oregon;5073.28212;M;57709;125;Personal Auto;600;SUV
UI62725;Oregon;5520.47617;M;94676;69;Corporate Auto;331.2;Four-Door Car
LO75919;Arizona;6008.18452;M;43543;76;Personal Auto;339.255348;Two-Door Car
SM62247;Nevada;24543.1986;F;68297;212;Corporate Auto;1272.487601;Luxury Car
AF20716;Oregon;2429.37455;M;74241;61;Personal Auto;138.588291;Two-Door Car
LQ22609;Arizona;3452.02954;F;61385;86;Personal Auto;199.299449;Four-Door Car
SX20211;Oregon;8110.3056;M;52548;101;Personal Auto;587.504777;Four-Door Car
QJ49871;Oregon;3893.30528;M;26605;100;Personal Auto;933.330936;SUV
WY12393;Washington;17684.6545;F;82667;64;Special Auto;307.2;Two-Door Car
JF32940;Oregon;15663.656;F;31789;130;Personal Auto;316.418786;SUV
CW85845;California;2754.46185;F;25151;69;Corporate Auto;318.040989;Four-Door Car
